NET_neuronI_neuronJ,Strength
mocktest_small_65_78,0.352602
mocktest_small_65_79,0.375193
mocktest_small_65_80,0.385238
mocktest_small_65_81,0.312590
mocktest_small_65_82,0.287244
mocktest_small_65_83,0.385735
mocktest_small_65_84,0.389732
mocktest_small_65_85,0.294062
mocktest_small_65_86,0.423799
mocktest_small_65_87,0.287798
mocktest_small_65_88,0.364129
mocktest_small_65_89,0.261687
mocktest_small_65_90,0.344645
mocktest_small_65_91,0.445427
mocktest_small_65_92,0.305216
mocktest_small_65_93,0.340510
mocktest_small_65_94,0.306654
mocktest_small_65_95,0.254761
mocktest_small_65_96,0.361075
mocktest_small_65_97,0.422386
mocktest_small_65_98,0.311017
mocktest_small_65_99,0.353092
mocktest_small_65_100,0.342189
mocktest_small_66_1,0.309055
mocktest_small_66_2,0.344589
mocktest_small_66_3,0.328310
mocktest_small_66_4,0.271689
mocktest_small_66_5,0.331383
mocktest_small_66_6,0.355457
mocktest_small_66_7,0.384069
mocktest_small_66_8,0.319557
mocktest_small_66_9,0.274479
mocktest_small_66_10,0.328259
mocktest_small_66_11,0.322155
mocktest_small_66_12,0.390726
mocktest_small_66_13,0.294530
mocktest_small_66_14,0.368082
mocktest_small_66_15,0.350145
mocktest_small_66_16,0.334603
mocktest_small_66_17,0.344254
mocktest_small_66_18,0.328262
mocktest_small_66_19,0.294588
mocktest_small_66_20,0.390732
mocktest_small_66_21,0.358947
mocktest_small_66_22,0.368248
mocktest_small_66_23,0.353080
mocktest_small_66_24,0.312361
mocktest_small_66_25,0.339810
mocktest_small_66_26,0.310094
mocktest_small_66_27,0.316441
mocktest_small_66_28,0.381219
mocktest_small_66_29,0.387064
mocktest_small_66_30,0.340268
mocktest_small_66_31,0.293496
mocktest_small_66_32,0.336525
mocktest_small_66_33,0.327354
mocktest_small_66_34,0.352350
mocktest_small_66_35,0.365132
mocktest_small_66_36,0.309066
mocktest_small_66_37,0.327029
mocktest_small_66_38,0.350467
mocktest_small_66_39,0.280794
mocktest_small_66_40,0.335005
mocktest_small_66_41,0.284594
mocktest_small_66_42,0.299535
mocktest_small_66_43,0.252672
mocktest_small_66_44,0.358288
mocktest_small_66_45,0.311719
mocktest_small_66_46,0.437094
mocktest_small_66_47,0.369455
mocktest_small_66_48,0.274381
mocktest_small_66_49,0.382714
mocktest_small_66_50,0.369231
mocktest_small_66_51,0.290009
mocktest_small_66_52,0.347358
mocktest_small_66_53,0.369176
mocktest_small_66_54,0.373651
mocktest_small_66_55,0.333884
mocktest_small_66_56,0.340574
mocktest_small_66_57,0.356831
mocktest_small_66_58,0.275801
mocktest_small_66_59,0.326760
mocktest_small_66_60,0.360595
mocktest_small_66_61,0.366689
mocktest_small_66_62,0.321951
mocktest_small_66_63,0.343190
mocktest_small_66_64,0.359596
mocktest_small_66_65,0.365899
mocktest_small_66_66,0.000000
mocktest_small_66_67,0.333349
mocktest_small_66_68,0.372733
mocktest_small_66_69,0.340063
mocktest_small_66_70,0.321752
mocktest_small_66_71,0.427159
mocktest_small_66_72,0.338341
mocktest_small_66_73,0.338186
mocktest_small_66_74,0.309538
mocktest_small_66_75,0.412555
mocktest_small_66_76,0.371146
mocktest_small_66_77,0.167534
mocktest_small_66_78,0.289138
mocktest_small_66_79,0.396673
mocktest_small_66_80,0.380992
mocktest_small_66_81,0.285481
mocktest_small_66_82,0.307519
mocktest_small_66_83,0.425050
mocktest_small_66_84,0.324354
mocktest_small_66_85,0.291276
mocktest_small_66_86,0.326076
mocktest_small_66_87,0.287560
mocktest_small_66_88,0.389424
mocktest_small_66_89,0.264130
mocktest_small_66_90,0.349750
mocktest_small_66_91,0.379390
mocktest_small_66_92,0.377132
mocktest_small_66_93,0.359423
mocktest_small_66_94,0.268716
mocktest_small_66_95,0.263244
mocktest_small_66_96,0.353562
mocktest_small_66_97,0.368901
mocktest_small_66_98,0.371320
mocktest_small_66_99,0.391174
mocktest_small_66_100,0.380324
mocktest_small_67_1,0.287650
mocktest_small_67_2,0.343224
mocktest_small_67_3,0.340989
mocktest_small_67_4,0.355269
mocktest_small_67_5,0.255630
mocktest_small_67_6,0.330574
mocktest_small_67_7,0.373726
mocktest_small_67_8,0.359165
mocktest_small_67_9,0.304914
mocktest_small_67_10,0.363811
mocktest_small_67_11,0.376729
mocktest_small_67_12,0.361513
mocktest_small_67_13,0.285816
mocktest_small_67_14,0.314195
mocktest_small_67_15,0.357828
mocktest_small_67_16,0.357626
mocktest_small_67_17,0.276794
mocktest_small_67_18,0.380981
mocktest_small_67_19,0.305515
mocktest_small_67_20,0.410996
mocktest_small_67_21,0.382480
mocktest_small_67_22,0.253028
mocktest_small_67_23,0.362351
mocktest_small_67_24,0.344793
mocktest_small_67_25,0.269371
mocktest_small_67_26,0.334161
mocktest_small_67_27,0.305505
mocktest_small_67_28,0.305410
mocktest_small_67_29,0.319584
mocktest_small_67_30,0.290493
mocktest_small_67_31,0.315907
mocktest_small_67_32,0.321948
mocktest_small_67_33,0.314533
mocktest_small_67_34,0.350443
mocktest_small_67_35,0.428152
mocktest_small_67_36,0.294343
mocktest_small_67_37,0.278695
mocktest_small_67_38,0.392250
mocktest_small_67_39,0.291557
mocktest_small_67_40,0.368819
mocktest_small_67_41,0.242155
mocktest_small_67_42,0.338120
mocktest_small_67_43,0.220987
mocktest_small_67_44,0.348046
mocktest_small_67_45,0.272014
mocktest_small_67_46,0.380033
mocktest_small_67_47,0.384637
mocktest_small_67_48,0.364081
mocktest_small_67_49,0.356327
mocktest_small_67_50,0.291433
mocktest_small_67_51,0.242976
mocktest_small_67_52,0.329490
mocktest_small_67_53,0.389212
mocktest_small_67_54,0.382809
mocktest_small_67_55,0.310453
mocktest_small_67_56,0.319215
mocktest_small_67_57,0.330626
mocktest_small_67_58,0.328742
mocktest_small_67_59,0.289812
mocktest_small_67_60,0.348056
mocktest_small_67_61,0.309635
mocktest_small_67_62,0.267443
mocktest_small_67_63,0.277482
mocktest_small_67_64,0.273267
mocktest_small_67_65,0.319315
mocktest_small_67_66,0.269981
mocktest_small_67_67,0.000000
mocktest_small_67_68,0.308825
mocktest_small_67_69,0.319953
mocktest_small_67_70,0.271118
mocktest_small_67_71,0.406645
mocktest_small_67_72,0.350739
mocktest_small_67_73,0.305785
mocktest_small_67_74,0.313333
mocktest_small_67_75,0.313941
mocktest_small_67_76,0.282839
mocktest_small_67_77,0.173448
mocktest_small_67_78,0.284874
mocktest_small_67_79,0.422061
mocktest_small_67_80,0.289790
mocktest_small_67_81,0.372925
mocktest_small_67_82,0.309977
mocktest_small_67_83,0.317782
mocktest_small_67_84,0.334742
mocktest_small_67_85,0.351227
mocktest_small_67_86,0.328511
mocktest_small_67_87,0.298106
mocktest_small_67_88,0.329617
mocktest_small_67_89,0.246610
mocktest_small_67_90,0.358617
mocktest_small_67_91,0.380987
mocktest_small_67_92,0.261387
mocktest_small_67_93,0.279174
mocktest_small_67_94,0.290974
mocktest_small_67_95,0.274629
mocktest_small_67_96,0.261341
mocktest_small_67_97,0.336388
mocktest_small_67_98,0.282952
mocktest_small_67_99,0.290080
mocktest_small_67_100,0.326690
mocktest_small_68_1,0.291973
mocktest_small_68_2,0.346024
mocktest_small_68_3,0.323999
mocktest_small_68_4,0.291236
mocktest_small_68_5,0.268773
mocktest_small_68_6,0.341640
mocktest_small_68_7,0.395844
mocktest_small_68_8,0.325983
mocktest_small_68_9,0.308565
mocktest_small_68_10,0.338721
mocktest_small_68_11,0.344527
mocktest_small_68_12,0.387311
mocktest_small_68_13,0.271758
mocktest_small_68_14,0.343675
mocktest_small_68_15,0.373979
mocktest_small_68_16,0.346598
mocktest_small_68_17,0.286240
mocktest_small_68_18,0.346112
mocktest_small_68_19,0.312517
mocktest_small_68_20,0.380252
mocktest_small_68_21,0.370176
mocktest_small_68_22,0.319541
mocktest_small_68_23,0.350706
mocktest_small_68_24,0.316808
mocktest_small_68_25,0.319812
mocktest_small_68_26,0.317112
mocktest_small_68_27,0.311086
mocktest_small_68_28,0.321383
mocktest_small_68_29,0.365520
mocktest_small_68_30,0.284386
mocktest_small_68_31,0.327078
mocktest_small_68_32,0.361564
mocktest_small_68_33,0.334886
mocktest_small_68_34,0.349908
mocktest_small_68_35,0.383354
mocktest_small_68_36,0.312265
mocktest_small_68_37,0.301128
mocktest_small_68_38,0.343128
mocktest_small_68_39,0.284861
mocktest_small_68_40,0.324308
mocktest_small_68_41,0.267846
mocktest_small_68_42,0.298465
mocktest_small_68_43,0.236314
mocktest_small_68_44,0.344776
mocktest_small_68_45,0.304495
mocktest_small_68_46,0.425639
mocktest_small_68_47,0.377217
mocktest_small_68_48,0.292296
mocktest_small_68_49,0.371194
mocktest_small_68_50,0.342505
mocktest_small_68_51,0.248189
mocktest_small_68_52,0.363136
mocktest_small_68_53,0.352702
mocktest_small_68_54,0.397364
mocktest_small_68_55,0.334439
mocktest_small_68_56,0.342440
mocktest_small_68_57,0.348896
mocktest_small_68_58,0.279928
mocktest_small_68_59,0.327829
mocktest_small_68_60,0.375261
mocktest_small_68_61,0.367966
mocktest_small_68_62,0.305598
mocktest_small_68_63,0.311897
mocktest_small_68_64,0.311662
mocktest_small_68_65,0.339268
mocktest_small_68_66,0.350380
mocktest_small_68_67,0.344762
mocktest_small_68_68,0.000000
mocktest_small_68_69,0.367490
mocktest_small_68_70,0.282549
mocktest_small_68_71,0.423156
mocktest_small_68_72,0.352724
mocktest_small_68_73,0.316004
mocktest_small_68_74,0.327195
mocktest_small_68_75,0.372421
mocktest_small_68_76,0.350916
mocktest_small_68_77,0.158708
mocktest_small_68_78,0.298440
mocktest_small_68_79,0.377346
mocktest_small_68_80,0.343924
mocktest_small_68_81,0.297555
mocktest_small_68_82,0.305413
mocktest_small_68_83,0.379651
mocktest_small_68_84,0.350964
mocktest_small_68_85,0.312661
mocktest_small_68_86,0.312570
mocktest_small_68_87,0.285588
mocktest_small_68_88,0.375693
mocktest_small_68_89,0.248737
mocktest_small_68_90,0.341736
mocktest_small_68_91,0.367274
mocktest_small_68_92,0.302905
mocktest_small_68_93,0.318267
mocktest_small_68_94,0.266210
mocktest_small_68_95,0.288040
mocktest_small_68_96,0.308394
mocktest_small_68_97,0.352220
mocktest_small_68_98,0.309247
mocktest_small_68_99,0.360468
mocktest_small_68_100,0.329545
mocktest_small_69_1,0.307304
mocktest_small_69_2,0.340702
mocktest_small_69_3,0.357446
mocktest_small_69_4,0.310526
mocktest_small_69_5,0.281682
mocktest_small_69_6,0.363383
mocktest_small_69_7,0.372919
mocktest_small_69_8,0.319098
mocktest_small_69_9,0.313516
mocktest_small_69_10,0.324471
mocktest_small_69_11,0.384375
mocktest_small_69_12,0.359179
mocktest_small_69_13,0.297766
mocktest_small_69_14,0.369373
mocktest_small_69_15,0.351612
mocktest_small_69_16,0.414351
mocktest_small_69_17,0.290514
mocktest_small_69_18,0.379360
mocktest_small_69_19,0.337021
mocktest_small_69_20,0.386167
mocktest_small_69_21,0.382960
mocktest_small_69_22,0.317338
mocktest_small_69_23,0.353188
mocktest_small_69_24,0.341295
mocktest_small_69_25,0.299101
mocktest_small_69_26,0.375827
mocktest_small_69_27,0.359819
mocktest_small_69_28,0.301485
mocktest_small_69_29,0.365240
mocktest_small_69_30,0.285910
mocktest_small_69_31,0.344336
mocktest_small_69_32,0.423872
mocktest_small_69_33,0.364782
mocktest_small_69_34,0.357502
mocktest_small_69_35,0.371913
mocktest_small_69_36,0.338113
mocktest_small_69_37,0.321912
mocktest_small_69_38,0.338474
mocktest_small_69_39,0.293044
mocktest_small_69_40,0.320876
mocktest_small_69_41,0.302996
mocktest_small_69_42,0.336279
mocktest_small_69_43,0.257532
mocktest_small_69_44,0.361712
mocktest_small_69_45,0.353639
mocktest_small_69_46,0.452195
mocktest_small_69_47,0.369662
mocktest_small_69_48,0.298257
mocktest_small_69_49,0.346562
mocktest_small_69_50,0.406688
mocktest_small_69_51,0.246039
mocktest_small_69_52,0.402919
mocktest_small_69_53,0.342655
mocktest_small_69_54,0.415137
mocktest_small_69_55,0.308474
mocktest_small_69_56,0.394268
mocktest_small_69_57,0.392835
mocktest_small_69_58,0.321309
mocktest_small_69_59,0.381617
mocktest_small_69_60,0.405079
mocktest_small_69_61,0.330606
mocktest_small_69_62,0.322171
mocktest_small_69_63,0.341864
mocktest_small_69_64,0.292613
mocktest_small_69_65,0.400955
mocktest_small_69_66,0.317853
mocktest_small_69_67,0.357254
mocktest_small_69_68,0.362362
mocktest_small_69_69,0.000000
mocktest_small_69_70,0.300183
mocktest_small_69_71,0.407512
mocktest_small_69_72,0.413864
mocktest_small_69_73,0.332974
mocktest_small_69_74,0.343390
mocktest_small_69_75,0.347423
mocktest_small_69_76,0.330034
mocktest_small_69_77,0.156630
mocktest_small_69_78,0.349543
mocktest_small_69_79,0.362586
mocktest_small_69_80,0.365182
mocktest_small_69_81,0.317976
mocktest_small_69_82,0.298525
mocktest_small_69_83,0.374016
mocktest_small_69_84,0.411214
mocktest_small_69_85,0.320921
mocktest_small_69_86,0.369945
mocktest_small_69_87,0.295212
mocktest_small_69_88,0.365189
mocktest_small_69_89,0.265753
mocktest_small_69_90,0.353105
mocktest_small_69_91,0.419787
mocktest_small_69_92,0.279318
mocktest_small_69_93,0.342388
mocktest_small_69_94,0.303052
mocktest_small_69_95,0.298455
mocktest_small_69_96,0.331945
mocktest_small_69_97,0.388007
mocktest_small_69_98,0.292046
mocktest_small_69_99,0.350806
mocktest_small_69_100,0.321326
mocktest_small_70_1,0.283722
mocktest_small_70_2,0.314050
mocktest_small_70_3,0.325216
mocktest_small_70_4,0.282885
mocktest_small_70_5,0.344372
mocktest_small_70_6,0.325248
mocktest_small_70_7,0.310020
mocktest_small_70_8,0.276996
mocktest_small_70_9,0.286134
mocktest_small_70_10,0.299810
mocktest_small_70_11,0.342893
mocktest_small_70_12,0.306264
mocktest_small_70_13,0.284294
mocktest_small_70_14,0.361238
mocktest_small_70_15,0.289196
mocktest_small_70_16,0.304863
mocktest_small_70_17,0.322698
mocktest_small_70_18,0.322618
mocktest_small_70_19,0.333194
mocktest_small_70_20,0.352076
mocktest_small_70_21,0.313904
mocktest_small_70_22,0.309139
mocktest_small_70_23,0.316391
mocktest_small_70_24,0.297174
mocktest_small_70_25,0.276194
mocktest_small_70_26,0.300840
mocktest_small_70_27,0.309029
mocktest_small_70_28,0.320414
mocktest_small_70_29,0.311208
mocktest_small_70_30,0.323077
mocktest_small_70_31,0.298465
mocktest_small_70_32,0.304523
mocktest_small_70_33,0.349021
mocktest_small_70_34,0.313776
mocktest_small_70_35,0.319077
mocktest_small_70_36,0.295438
mocktest_small_70_37,0.383303
mocktest_small_70_38,0.320728
mocktest_small_70_39,0.269822
mocktest_small_70_40,0.314256
mocktest_small_70_41,0.280970
mocktest_small_70_42,0.303948
mocktest_small_70_43,0.259926
mocktest_small_70_44,0.305833
mocktest_small_70_45,0.282192
mocktest_small_70_46,0.368362
mocktest_small_70_47,0.322623
mocktest_small_70_48,0.265690
mocktest_small_70_49,0.330501
mocktest_small_70_50,0.344673
mocktest_small_70_51,0.291773
mocktest_small_70_52,0.309662
mocktest_small_70_53,0.302231
mocktest_small_70_54,0.307607
mocktest_small_70_55,0.274914
mocktest_small_70_56,0.340451
mocktest_small_70_57,0.312146
mocktest_small_70_58,0.284573
mocktest_small_70_59,0.297815
mocktest_small_70_60,0.325440
mocktest_small_70_61,0.284144
mocktest_small_70_62,0.281197
mocktest_small_70_63,0.322521
mocktest_small_70_64,0.310587
mocktest_small_70_65,0.351002
mocktest_small_70_66,0.302350
mocktest_small_70_67,0.312754
mocktest_small_70_68,0.286189
mocktest_small_70_69,0.306817
mocktest_small_70_70,0.000000
mocktest_small_70_71,0.352245
mocktest_small_70_72,0.303328
mocktest_small_70_73,0.353081
mocktest_small_70_74,0.259516
mocktest_small_70_75,0.329430
mocktest_small_70_76,0.299690
mocktest_small_70_77,0.162179
mocktest_small_70_78,0.285643
mocktest_small_70_79,0.342820
mocktest_small_70_80,0.326426
mocktest_small_70_81,0.303250
mocktest_small_70_82,0.290537
mocktest_small_70_83,0.345185
mocktest_small_70_84,0.321530
mocktest_small_70_85,0.270227
mocktest_small_70_86,0.308268
mocktest_small_70_87,0.291340
mocktest_small_70_88,0.322316
mocktest_small_70_89,0.293775
mocktest_small_70_90,0.311538
mocktest_small_70_91,0.342031
mocktest_small_70_92,0.298187
mocktest_small_70_93,0.280968
mocktest_small_70_94,0.291877
mocktest_small_70_95,0.269464
mocktest_small_70_96,0.304301
mocktest_small_70_97,0.321202
mocktest_small_70_98,0.310469
mocktest_small_70_99,0.315305
mocktest_small_70_100,0.329102
mocktest_small_71_1,0.321361
mocktest_small_71_2,0.388264
mocktest_small_71_3,0.386420
mocktest_small_71_4,0.344884
mocktest_small_71_5,0.301699
mocktest_small_71_6,0.394411
mocktest_small_71_7,0.445762
mocktest_small_71_8,0.381339
mocktest_small_71_9,0.321483
mocktest_small_71_10,0.370580
mocktest_small_71_11,0.406204
mocktest_small_71_12,0.435210
mocktest_small_71_13,0.309990
mocktest_small_71_14,0.389600
mocktest_small_71_15,0.422358
mocktest_small_71_16,0.413344
mocktest_small_71_17,0.333364
mocktest_small_71_18,0.413930
mocktest_small_71_19,0.327079
mocktest_small_71_20,0.439998
mocktest_small_71_21,0.438822
mocktest_small_71_22,0.353707
mocktest_small_71_23,0.386812
mocktest_small_71_24,0.370307
mocktest_small_71_25,0.326448
mocktest_small_71_26,0.381193
mocktest_small_71_27,0.355775
mocktest_small_71_28,0.364657
mocktest_small_71_29,0.429401
mocktest_small_71_30,0.319376
mocktest_small_71_31,0.326100
mocktest_small_71_32,0.394593
mocktest_small_71_33,0.357111
mocktest_small_71_34,0.368680
mocktest_small_71_35,0.442501
mocktest_small_71_36,0.337240
mocktest_small_71_37,0.336969
mocktest_small_71_38,0.395699
mocktest_small_71_39,0.295236
mocktest_small_71_40,0.391596
mocktest_small_71_41,0.302425
mocktest_small_71_42,0.355273
mocktest_small_71_43,0.255787
mocktest_small_71_44,0.406640
mocktest_small_71_45,0.336915
mocktest_small_71_46,0.506711
mocktest_small_71_47,0.419171
mocktest_small_71_48,0.347940
mocktest_small_71_49,0.418041
mocktest_small_71_50,0.385717
mocktest_small_71_51,0.281961
mocktest_small_71_52,0.395516
mocktest_small_71_53,0.417373
mocktest_small_71_54,0.469655
mocktest_small_71_55,0.366235
mocktest_small_71_56,0.403242
mocktest_small_71_57,0.410577
mocktest_small_71_58,0.358113
mocktest_small_71_59,0.366794
mocktest_small_71_60,0.406434
mocktest_small_71_61,0.377473
mocktest_small_71_62,0.343396
mocktest_small_71_63,0.358040
mocktest_small_71_64,0.340423
mocktest_small_71_65,0.401870
mocktest_small_71_66,0.370222
mocktest_small_71_67,0.430523
mocktest_small_71_68,0.395299
mocktest_small_71_69,0.384900
mocktest_small_71_70,0.325740
mocktest_small_71_71,0.000000
mocktest_small_71_72,0.426109
mocktest_small_71_73,0.352119
mocktest_small_71_74,0.379888
mocktest_small_71_75,0.404348
mocktest_small_71_76,0.389750
mocktest_small_71_77,0.168135
mocktest_small_71_78,0.339733
mocktest_small_71_79,0.460907
mocktest_small_71_80,0.379706
mocktest_small_71_81,0.373654
mocktest_small_71_82,0.333156
mocktest_small_71_83,0.445682
mocktest_small_71_84,0.373533
mocktest_small_71_85,0.344087
mocktest_small_71_86,0.389218
mocktest_small_71_87,0.314723
mocktest_small_71_88,0.455494
mocktest_small_71_89,0.282588
mocktest_small_71_90,0.413112
mocktest_small_71_91,0.450247
mocktest_small_71_92,0.337151
mocktest_small_71_93,0.362012
mocktest_small_71_94,0.313320
mocktest_small_71_95,0.291806
mocktest_small_71_96,0.351246
mocktest_small_71_97,0.431799
mocktest_small_71_98,0.338482
mocktest_small_71_99,0.423197
mocktest_small_71_100,0.366955
mocktest_small_72_1,0.270452
mocktest_small_72_2,0.323461
mocktest_small_72_3,0.366389
mocktest_small_72_4,0.319072
mocktest_small_72_5,0.255060
mocktest_small_72_6,0.352199
mocktest_small_72_7,0.376844
mocktest_small_72_8,0.317023
mocktest_small_72_9,0.279555
